card Number,billingStartDate,billingEndDate,paymentDueDate
Card968,4/13/2014,5/12/2014,5/27/2014
Card968,4/13/2014,5/12/2014,5/27/2014
Card968,4/13/2014,5/12/2014,5/27/2014
Card968,4/13/2014,5/12/2014,5/27/2014
Card968,4/13/2014,5/12/2014,5/27/2014
Card968,4/13/2014,5/12/2014,5/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,5/13/2014,6/12/2014,6/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,6/13/2014,7/12/2014,7/27/2014
Card968,7/13/2014,8/12/2014,8/27/2014
Card968,7/13/2014,8/12/2014,8/27/2014
Card968,7/13/2014,8/12/2014,8/27/2014
Card968,7/13/2014,8/12/2014,8/27/2014
Card968,7/13/2014,8/12/2014,8/27/2014
Card968,7/13/2014,8/12/2014,8/27/2014
Card968,7/13/2014,8/12/2014,8/27/2014
Card968,8/13/2014,9/12/2014,9/27/2014
Card968,8/13/2014,9/12/2014,9/27/2014
Card968,8/13/2014,9/12/2014,9/27/2014
Card968,8/13/2014,9/12/2014,9/27/2014
Card969,2/10/2014,3/12/2014,3/27/2014
Card969,3/13/2014,4/12/2014,4/27/2014
Card969,4/13/2014,5/12/2014,5/27/2014
Card969,5/13/2014,6/12/2014,6/27/2014
Card969,6/13/2014,7/12/2014,7/27/2014
Card969,7/13/2014,8/12/2014,8/27/2014
Card970,2/10/2014,3/12/2014,3/27/2014
Card970,3/13/2014,4/12/2014,4/27/2014
Card970,4/13/2014,5/12/2014,5/27/2014
Card970,5/13/2014,6/12/2014,6/27/2014
Card970,6/13/2014,7/12/2014,7/27/2014
Card970,7/13/2014,8/12/2014,8/27/2014
Card970,8/13/2014,9/12/2014,9/27/2014
Card971,3/13/2014,4/12/2014,4/27/2014
Card971,4/13/2014,5/12/2014,5/27/2014
Card971,5/13/2014,6/12/2014,6/27/2014
Card971,6/13/2014,7/12/2014,7/27/2014
Card971,7/13/2014,8/12/2014,8/27/2014
Card971,8/13/2014,9/12/2014,9/27/2014
Card972,2/10/2014,3/12/2014,3/27/2014
Card972,3/13/2014,4/12/2014,4/27/2014
Card972,4/13/2014,5/12/2014,5/27/2014
Card972,5/13/2014,6/12/2014,6/27/2014
Card972,6/13/2014,7/12/2014,7/27/2014
Card972,7/13/2014,8/12/2014,8/27/2014
Card972,8/13/2014,9/12/2014,9/27/2014
Card973,2/10/2014,3/12/2014,3/27/2014
Card973,3/13/2014,4/12/2014,4/27/2014
Card973,4/13/2014,5/12/2014,5/27/2014
Card973,5/13/2014,6/12/2014,6/27/2014
Card973,6/13/2014,7/12/2014,7/27/2014
Card973,7/13/2014,8/12/2014,8/27/2014
Card973,8/13/2014,9/12/2014,9/27/2014
Card974,3/13/2014,4/12/2014,4/27/2014
Card974,4/13/2014,5/12/2014,5/27/2014
Card974,5/13/2014,6/12/2014,6/27/2014
Card974,6/13/2014,7/12/2014,7/27/2014
Card974,7/13/2014,8/12/2014,8/27/2014
Card974,8/13/2014,9/12/2014,9/27/2014
Card975,2/10/2014,3/12/2014,3/27/2014
Card975,3/13/2014,4/12/2014,4/27/2014
Card975,4/13/2014,5/12/2014,5/27/2014
Card976,2/10/2014,3/12/2014,3/27/2014
Card976,3/13/2014,4/12/2014,4/27/2014
Card976,4/13/2014,5/12/2014,5/27/2014
Card976,5/13/2014,6/12/2014,6/27/2014
Card976,6/13/2014,7/12/2014,7/27/2014
Card976,7/13/2014,8/12/2014,8/27/2014
Card976,8/13/2014,9/12/2014,9/27/2014
Card977,2/10/2014,3/12/2014,3/27/2014
Card977,3/13/2014,4/12/2014,4/27/2014
Card977,4/13/2014,5/12/2014,5/27/2014
Card977,5/13/2014,6/12/2014,6/27/2014
Card977,6/13/2014,7/12/2014,7/27/2014
Card977,7/13/2014,8/12/2014,8/27/2014
Card977,8/13/2014,9/12/2014,9/27/2014
Card978,2/10/2014,3/12/2014,3/27/2014
Card978,3/13/2014,4/12/2014,4/27/2014
Card978,4/13/2014,5/12/2014,5/27/2014
Card978,5/13/2014,6/12/2014,6/27/2014
Card978,6/13/2014,7/12/2014,7/27/2014
Card978,7/13/2014,8/12/2014,8/27/2014
Card978,8/13/2014,9/12/2014,9/27/2014
Card979,3/13/2014,4/12/2014,4/27/2014
Card979,4/13/2014,5/12/2014,5/27/2014
Card979,5/13/2014,6/12/2014,6/27/2014
Card979,6/13/2014,7/12/2014,7/27/2014
Card979,7/13/2014,8/12/2014,8/27/2014
Card979,8/13/2014,9/12/2014,9/27/2014
Card980,2/10/2014,3/12/2014,3/27/2014
Card980,3/13/2014,4/12/2014,4/27/2014
Card980,4/13/2014,5/12/2014,5/27/2014
Card980,5/13/2014,6/12/2014,6/27/2014
Card980,6/13/2014,7/12/2014,7/27/2014
Card980,7/13/2014,8/12/2014,8/27/2014
Card980,8/13/2014,9/12/2014,9/27/2014
Card981,2/10/2014,3/12/2014,3/27/2014
Card981,3/13/2014,4/12/2014,4/27/2014
Card981,4/13/2014,5/12/2014,5/27/2014
Card981,5/13/2014,6/12/2014,6/27/2014
Card981,6/13/2014,7/12/2014,7/27/2014
Card981,7/13/2014,8/12/2014,8/27/2014
Card981,8/13/2014,9/12/2014,9/27/2014
Card982,2/10/2014,3/12/2014,3/27/2014
Card982,3/13/2014,4/12/2014,4/27/2014
Card982,4/13/2014,5/12/2014,5/27/2014
Card982,5/13/2014,6/12/2014,6/27/2014
Card982,6/13/2014,7/12/2014,7/27/2014
Card982,7/13/2014,8/12/2014,8/27/2014
Card982,8/13/2014,9/12/2014,9/27/2014
Card983,3/13/2014,4/12/2014,4/27/2014
Card983,4/13/2014,5/12/2014,5/27/2014
Card983,5/13/2014,6/12/2014,6/27/2014
Card984,3/13/2014,4/12/2014,4/27/2014
Card984,4/13/2014,5/12/2014,5/27/2014
Card984,5/13/2014,6/12/2014,6/27/2014
Card984,6/13/2014,7/12/2014,7/27/2014
Card984,7/13/2014,8/12/2014,8/27/2014
Card984,8/13/2014,9/12/2014,9/27/2014
Card985,2/10/2014,3/12/2014,3/27/2014
Card985,3/13/2014,4/12/2014,4/27/2014
Card985,4/13/2014,5/12/2014,5/27/2014
Card985,5/13/2014,6/12/2014,6/27/2014
Card985,6/13/2014,7/12/2014,7/27/2014
Card985,7/13/2014,8/12/2014,8/27/2014
Card985,8/13/2014,9/12/2014,9/27/2014
Card986,2/10/2014,3/12/2014,3/27/2014
Card986,3/13/2014,4/12/2014,4/27/2014
Card986,4/13/2014,5/12/2014,5/27/2014
Card986,5/13/2014,6/12/2014,6/27/2014
Card986,6/13/2014,7/12/2014,7/27/2014
Card986,7/13/2014,8/12/2014,8/27/2014
Card986,8/13/2014,9/12/2014,9/27/2014
Card987,2/10/2014,3/12/2014,3/27/2014
Card987,3/13/2014,4/12/2014,4/27/2014
Card987,4/13/2014,5/12/2014,5/27/2014
Card987,5/13/2014,6/12/2014,6/27/2014
Card987,6/13/2014,7/12/2014,7/27/2014
Card987,7/13/2014,8/12/2014,8/27/2014
Card987,8/13/2014,9/12/2014,9/27/2014
Card988,2/10/2014,3/12/2014,3/27/2014
Card988,3/13/2014,4/12/2014,4/27/2014
Card988,5/13/2014,6/12/2014,6/27/2014
Card988,6/13/2014,7/12/2014,7/27/2014
Card988,7/13/2014,8/12/2014,8/27/2014
Card988,8/13/2014,10/10/2014,10/25/2014
Card989,2/10/2014,3/12/2014,3/27/2014
Card989,3/13/2014,4/12/2014,4/27/2014
Card989,4/13/2014,5/12/2014,5/27/2014
Card989,5/13/2014,6/12/2014,6/27/2014
Card989,6/13/2014,7/12/2014,7/27/2014
Card989,7/13/2014,8/12/2014,8/27/2014
Card989,8/13/2014,9/12/2014,9/27/2014
Card990,2/10/2014,3/12/2014,3/27/2014
Card990,3/13/2014,4/12/2014,4/27/2014
Card990,4/13/2014,5/12/2014,5/27/2014
Card990,5/13/2014,6/12/2014,6/27/2014
Card990,6/13/2014,7/12/2014,7/27/2014
Card990,7/13/2014,8/12/2014,8/27/2014
Card990,8/13/2014,9/12/2014,9/27/2014
Card991,2/10/2014,3/12/2014,3/27/2014
Card991,3/13/2014,4/12/2014,4/27/2014
Card991,4/13/2014,5/12/2014,5/27/2014
Card991,5/13/2014,6/12/2014,6/27/2014
Card991,6/13/2014,7/12/2014,7/27/2014
Card991,7/13/2014,8/12/2014,8/27/2014
Card991,8/13/2014,9/12/2014,9/27/2014
Card992,2/10/2014,3/12/2014,3/27/2014
Card992,3/13/2014,4/12/2014,4/27/2014
Card992,4/13/2014,5/12/2014,5/27/2014
Card992,5/13/2014,6/12/2014,6/27/2014
Card992,6/13/2014,7/12/2014,7/27/2014
Card992,7/13/2014,8/12/2014,8/27/2014
Card992,8/13/2014,9/12/2014,9/27/2014
Card993,2/10/2014,3/12/2014,3/27/2014
Card993,3/13/2014,4/12/2014,4/27/2014
Card993,4/13/2014,5/12/2014,5/27/2014
Card993,5/13/2014,6/12/2014,6/27/2014
Card993,6/13/2014,7/12/2014,7/27/2014
Card993,7/13/2014,8/12/2014,8/27/2014
Card993,8/13/2014,9/12/2014,9/27/2014
Card994,2/10/2014,3/12/2014,3/27/2014
Card994,3/13/2014,4/12/2014,4/27/2014
Card994,4/13/2014,5/12/2014,5/27/2014
Card994,5/13/2014,6/12/2014,6/27/2014
Card994,6/13/2014,7/12/2014,7/27/2014
Card994,7/13/2014,8/12/2014,8/27/2014
Card994,8/13/2014,9/12/2014,9/27/2014
Card995,2/10/2014,3/12/2014,3/27/2014
Card995,3/13/2014,4/12/2014,4/27/2014
Card995,4/13/2014,5/12/2014,5/27/2014
Card995,5/13/2014,6/12/2014,6/27/2014
Card995,6/13/2014,7/12/2014,7/27/2014
Card995,7/13/2014,8/12/2014,8/27/2014
Card995,8/13/2014,9/12/2014,9/27/2014
Card996,2/10/2014,3/12/2014,3/27/2014
Card996,3/13/2014,4/12/2014,4/27/2014
Card996,4/13/2014,5/12/2014,5/27/2014
Card996,5/13/2014,6/12/2014,6/27/2014
Card996,6/13/2014,7/12/2014,7/27/2014
Card996,7/13/2014,8/12/2014,8/27/2014
Card996,8/13/2014,9/12/2014,9/27/2014
Card997,2/10/2014,3/12/2014,3/27/2014
Card997,3/13/2014,4/12/2014,4/27/2014
Card997,4/13/2014,5/12/2014,5/27/2014
Card998,2/10/2014,3/12/2014,3/27/2014
Card998,3/13/2014,4/12/2014,4/27/2014
Card998,4/13/2014,5/12/2014,5/27/2014
Card998,5/13/2014,6/12/2014,6/27/2014
Card998,6/13/2014,7/12/2014,7/27/2014
Card998,7/13/2014,8/12/2014,8/27/2014
Card998,8/13/2014,9/12/2014,9/27/2014
Card999,2/10/2014,3/12/2014,3/27/2014
Card999,3/13/2014,4/12/2014,4/27/2014
Card999,4/13/2014,5/12/2014,5/27/2014
Card999,5/13/2014,6/12/2014,6/27/2014
Card999,6/13/2014,7/12/2014,7/27/2014
Card999,7/13/2014,8/12/2014,8/27/2014
Card999,8/13/2014,9/12/2014,9/27/2014
Card1000,2/10/2014,3/12/2014,3/27/2014
Card1000,3/13/2014,4/12/2014,4/27/2014
Card1000,4/13/2014,5/12/2014,5/27/2014
Card1000,5/13/2014,6/12/2014,6/27/2014
Card1000,6/13/2014,7/12/2014,7/27/2014
Card1000,7/13/2014,8/12/2014,8/27/2014
Card1000,8/13/2014,9/12/2014,9/27/2014
Card1001,2/10/2014,3/12/2014,3/27/2014
Card1001,3/13/2014,4/12/2014,4/27/2014
Card1001,4/13/2014,5/12/2014,5/27/2014
Card1001,5/13/2014,6/12/2014,6/27/2014
Card1001,6/13/2014,7/12/2014,7/27/2014
Card1001,7/13/2014,8/12/2014,8/27/2014
Card1001,8/13/2014,9/12/2014,9/27/2014
Card1002,2/10/2014,3/12/2014,3/27/2014
Card1002,3/13/2014,4/12/2014,4/27/2014
Card1002,4/13/2014,5/12/2014,5/27/2014
Card1002,5/13/2014,6/12/2014,6/27/2014
Card1002,6/13/2014,7/12/2014,7/27/2014
Card1002,7/13/2014,8/12/2014,8/27/2014
Card1002,8/13/2014,9/12/2014,9/27/2014
Card1003,2/10/2014,3/12/2014,3/27/2014
Card1003,3/13/2014,4/12/2014,4/27/2014
Card1003,4/13/2014,5/12/2014,5/27/2014
Card1003,5/13/2014,6/12/2014,6/27/2014
Card1003,6/13/2014,7/12/2014,7/27/2014
Card1003,7/13/2014,8/12/2014,8/27/2014
Card1003,8/13/2014,9/12/2014,9/27/2014
Card1004,3/13/2014,4/12/2014,4/27/2014
Card1004,4/13/2014,5/12/2014,5/27/2014
Card1004,5/13/2014,6/12/2014,6/27/2014
Card1004,6/13/2014,7/12/2014,7/27/2014
Card1004,7/13/2014,8/12/2014,8/27/2014
Card1004,8/13/2014,9/12/2014,9/27/2014
Card1005,2/10/2014,3/12/2014,3/27/2014
Card1005,3/13/2014,4/12/2014,4/27/2014
Card1005,4/13/2014,5/12/2014,5/27/2014
Card1005,5/13/2014,6/12/2014,6/27/2014
Card1005,6/13/2014,7/12/2014,7/27/2014
Card1005,7/13/2014,8/12/2014,8/27/2014
Card1005,8/13/2014,9/12/2014,9/27/2014
Card1006,8/13/2014,10/10/2014,10/25/2014
Card1007,2/10/2014,3/12/2014,3/27/2014
Card1007,3/13/2014,4/12/2014,4/27/2014
Card1007,4/13/2014,5/12/2014,5/27/2014
Card1007,5/13/2014,6/12/2014,6/27/2014
Card1007,6/13/2014,7/12/2014,7/27/2014
Card1007,7/13/2014,8/12/2014,8/27/2014
Card1007,8/13/2014,9/12/2014,9/27/2014
Card1008,2/10/2014,3/12/2014,3/27/2014
Card1008,3/13/2014,4/12/2014,4/27/2014
Card1008,4/13/2014,5/12/2014,5/27/2014
Card1008,5/13/2014,6/12/2014,6/27/2014
Card1008,6/13/2014,7/12/2014,7/27/2014
Card1008,7/13/2014,8/12/2014,8/27/2014
Card1008,8/13/2014,10/10/2014,10/25/2014
Card1009,2/10/2014,3/12/2014,3/27/2014
Card1009,3/13/2014,4/12/2014,4/27/2014
Card1009,4/13/2014,5/12/2014,5/27/2014
Card1009,5/13/2014,6/12/2014,6/27/2014
Card1009,6/13/2014,7/12/2014,7/27/2014
Card1009,7/13/2014,8/12/2014,8/27/2014
Card1010,3/13/2014,4/12/2014,4/27/2014
Card1010,4/13/2014,5/12/2014,5/27/2014
Card1010,5/13/2014,6/12/2014,6/27/2014
Card1010,6/13/2014,7/12/2014,7/27/2014
Card1011,2/10/2014,3/12/2014,3/27/2014
Card1011,3/13/2014,4/12/2014,4/27/2014
Card1011,3/13/2014,4/12/2014,4/27/2014
Card1011,4/13/2014,5/12/2014,5/27/2014
Card1011,4/13/2014,5/12/2014,5/27/2014
Card1011,5/13/2014,6/12/2014,6/27/2014
Card1011,5/13/2014,6/12/2014,6/27/2014
Card1011,6/13/2014,7/12/2014,7/27/2014
Card1011,6/13/2014,7/12/2014,7/27/2014
Card1011,7/13/2014,8/12/2014,8/27/2014
Card1011,7/13/2014,8/12/2014,8/27/2014
Card1011,8/13/2014,9/12/2014,9/27/2014
Card1011,8/13/2014,9/12/2014,9/27/2014
Card1012,2/10/2014,3/12/2014,3/27/2014
Card1012,3/13/2014,4/12/2014,4/27/2014
Card1012,4/13/2014,5/12/2014,5/27/2014
Card1012,5/13/2014,6/12/2014,6/27/2014
Card1012,6/13/2014,7/12/2014,7/27/2014
Card1012,7/13/2014,8/12/2014,8/27/2014
Card1012,8/13/2014,9/12/2014,9/27/2014
Card1013,3/13/2014,4/12/2014,4/27/2014
Card1013,4/13/2014,5/12/2014,5/27/2014
Card1013,5/13/2014,6/12/2014,6/27/2014
Card1013,6/13/2014,7/12/2014,7/27/2014
Card1013,7/13/2014,8/12/2014,8/27/2014
Card1013,8/13/2014,9/12/2014,9/27/2014
Card1014,2/10/2014,3/12/2014,3/27/2014
Card1014,3/13/2014,4/12/2014,4/27/2014
Card1014,4/13/2014,5/12/2014,5/27/2014
Card1014,5/13/2014,6/12/2014,6/27/2014
Card1014,6/13/2014,7/12/2014,7/27/2014
Card1014,7/13/2014,8/12/2014,8/27/2014
Card1014,8/13/2014,9/12/2014,9/27/2014
Card1015,2/10/2014,3/12/2014,3/27/2014
Card1015,3/13/2014,4/12/2014,4/27/2014
Card1015,4/13/2014,5/12/2014,5/27/2014
Card1015,5/13/2014,6/12/2014,6/27/2014
Card1015,6/13/2014,7/12/2014,7/27/2014
Card1015,7/13/2014,8/12/2014,8/27/2014
Card1015,8/13/2014,9/12/2014,9/27/2014
Card1016,2/10/2014,3/12/2014,3/27/2014
Card1016,3/13/2014,4/12/2014,4/27/2014
Card1016,4/13/2014,5/12/2014,5/27/2014
Card1016,5/13/2014,6/12/2014,6/27/2014
Card1016,6/13/2014,7/12/2014,7/27/2014
Card1017,2/10/2014,3/12/2014,3/27/2014
Card1017,3/13/2014,4/12/2014,4/27/2014
Card1017,4/13/2014,5/12/2014,5/27/2014
Card1017,5/13/2014,6/12/2014,6/27/2014
Card1017,6/13/2014,7/12/2014,7/27/2014
Card1018,2/10/2014,3/12/2014,3/27/2014
Card1018,3/13/2014,4/12/2014,4/27/2014
Card1018,4/13/2014,5/12/2014,5/27/2014
Card1018,5/13/2014,6/12/2014,6/27/2014
Card1019,2/10/2014,3/12/2014,3/27/2014
Card1019,3/13/2014,4/12/2014,4/27/2014
Card1019,4/13/2014,5/12/2014,5/27/2014
Card1019,5/13/2014,6/12/2014,6/27/2014
Card1019,6/13/2014,7/12/2014,7/27/2014
Card1019,7/13/2014,8/12/2014,8/27/2014
Card1019,8/13/2014,9/12/2014,9/27/2014
Card1020,2/10/2014,3/12/2014,3/27/2014
Card1020,3/13/2014,4/12/2014,4/27/2014
Card1020,4/13/2014,5/12/2014,5/27/2014
Card1020,5/13/2014,6/12/2014,6/27/2014
Card1020,6/13/2014,7/12/2014,7/27/2014
Card1020,7/13/2014,8/12/2014,8/27/2014
Card1020,8/13/2014,9/12/2014,9/27/2014
Card1021,2/10/2014,3/12/2014,3/27/2014
Card1021,3/13/2014,4/12/2014,4/27/2014
Card1021,4/13/2014,5/12/2014,5/27/2014
Card1021,5/13/2014,6/12/2014,6/27/2014
Card1021,6/13/2014,7/12/2014,7/27/2014
Card1021,7/13/2014,8/12/2014,8/27/2014
Card1021,8/13/2014,9/12/2014,9/27/2014
Card1022,2/10/2014,3/12/2014,3/27/2014
Card1022,3/13/2014,4/12/2014,4/27/2014
Card1022,4/13/2014,5/12/2014,5/27/2014
Card1022,5/13/2014,6/12/2014,6/27/2014
Card1022,6/13/2014,7/12/2014,7/27/2014
Card1022,7/13/2014,8/12/2014,8/27/2014
Card1022,8/13/2014,9/12/2014,9/27/2014
Card1023,2/10/2014,3/12/2014,3/27/2014
Card1023,3/13/2014,4/12/2014,4/27/2014
Card1023,4/13/2014,5/12/2014,5/27/2014
Card1023,5/13/2014,6/12/2014,6/27/2014
Card1023,6/13/2014,7/12/2014,7/27/2014
Card1023,7/13/2014,8/12/2014,8/27/2014
Card1023,8/13/2014,9/12/2014,9/27/2014
Card1024,2/10/2014,3/12/2014,3/27/2014
Card1024,3/13/2014,4/12/2014,4/27/2014
Card1024,4/13/2014,5/12/2014,5/27/2014
Card1024,5/13/2014,6/12/2014,6/27/2014
Card1024,6/13/2014,7/12/2014,7/27/2014
Card1024,7/13/2014,8/12/2014,8/27/2014
Card1025,2/10/2014,3/12/2014,3/27/2014
Card1025,3/13/2014,4/12/2014,4/27/2014
Card1025,4/13/2014,5/12/2014,5/27/2014
Card1025,5/13/2014,6/12/2014,6/27/2014
Card1025,6/13/2014,7/12/2014,7/27/2014
Card1025,7/13/2014,8/12/2014,8/27/2014
Card1025,8/13/2014,9/12/2014,9/27/2014
Card1026,2/10/2014,3/12/2014,3/27/2014
Card1026,3/13/2014,4/12/2014,4/27/2014
Card1026,4/13/2014,5/12/2014,5/27/2014
Card1026,5/13/2014,6/12/2014,6/27/2014
Card1027,2/10/2014,3/12/2014,3/27/2014
Card1027,3/13/2014,4/12/2014,4/27/2014
Card1027,4/13/2014,5/12/2014,5/27/2014
Card1027,5/13/2014,6/12/2014,6/27/2014
Card1027,6/13/2014,7/12/2014,7/27/2014
Card1027,7/13/2014,8/12/2014,8/27/2014
Card1027,8/13/2014,9/12/2014,9/27/2014
Card1028,2/10/2014,3/12/2014,3/27/2014
Card1028,3/13/2014,4/12/2014,4/27/2014
Card1028,4/13/2014,5/12/2014,5/27/2014
Card1028,5/13/2014,6/12/2014,6/27/2014
Card1028,6/13/2014,7/12/2014,7/27/2014
Card1028,7/13/2014,8/12/2014,8/27/2014
Card1028,8/13/2014,9/12/2014,9/27/2014
Card1029,3/13/2014,4/12/2014,4/27/2014
Card1029,4/13/2014,5/12/2014,5/27/2014
Card1029,5/13/2014,6/12/2014,6/27/2014
Card1029,6/13/2014,7/12/2014,7/27/2014
Card1029,7/13/2014,8/12/2014,8/27/2014
Card1029,8/13/2014,9/12/2014,9/27/2014
Card1030,3/13/2014,4/12/2014,4/27/2014
Card1030,6/13/2014,7/12/2014,7/27/2014
Card1030,7/13/2014,8/12/2014,8/27/2014
Card1030,8/13/2014,9/12/2014,9/27/2014
Card1031,3/13/2014,4/12/2014,4/27/2014
Card1031,4/13/2014,5/12/2014,5/27/2014
Card1031,5/13/2014,6/12/2014,6/27/2014
Card1031,6/13/2014,7/12/2014,7/27/2014
Card1031,7/13/2014,8/12/2014,8/27/2014
Card1031,8/13/2014,9/12/2014,9/27/2014
Card1032,2/10/2014,3/12/2014,3/27/2014
Card1032,3/13/2014,4/12/2014,4/27/2014
Card1032,4/13/2014,5/12/2014,5/27/2014
Card1032,5/13/2014,6/12/2014,6/27/2014
Card1032,6/13/2014,7/12/2014,7/27/2014
Card1032,7/13/2014,8/12/2014,8/27/2014
Card1032,8/13/2014,9/12/2014,9/27/2014
Card1033,2/10/2014,3/12/2014,3/27/2014
Card1033,3/13/2014,4/12/2014,4/27/2014
Card1033,4/13/2014,5/12/2014,5/27/2014
Card1033,5/13/2014,6/12/2014,6/27/2014
Card1033,6/13/2014,7/12/2014,7/27/2014
Card1033,7/13/2014,8/12/2014,8/27/2014
Card1033,8/13/2014,9/12/2014,9/27/2014
Card1034,2/10/2014,3/12/2014,3/27/2014
Card1034,3/13/2014,4/12/2014,4/27/2014
Card1034,4/13/2014,5/12/2014,5/27/2014
Card1034,5/13/2014,6/12/2014,6/27/2014
Card1034,6/13/2014,7/12/2014,7/27/2014
Card1034,7/13/2014,8/12/2014,8/27/2014
Card1034,8/13/2014,9/12/2014,9/27/2014
Card1035,2/10/2014,3/12/2014,3/27/2014
Card1035,3/13/2014,4/12/2014,4/27/2014
Card1035,4/13/2014,5/12/2014,5/27/2014
Card1035,5/13/2014,6/12/2014,6/27/2014
Card1035,6/13/2014,7/12/2014,7/27/2014
Card1035,7/13/2014,8/12/2014,8/27/2014
Card1035,8/13/2014,9/12/2014,9/27/2014
Card1036,2/10/2014,3/12/2014,3/27/2014
Card1036,3/13/2014,4/12/2014,4/27/2014
Card1036,4/13/2014,5/12/2014,5/27/2014
Card1036,5/13/2014,6/12/2014,6/27/2014
Card1036,6/13/2014,7/12/2014,7/27/2014
Card1036,7/13/2014,8/12/2014,8/27/2014
Card1036,8/13/2014,9/12/2014,9/27/2014
Card1037,3/13/2014,4/12/2014,4/27/2014
Card1037,4/13/2014,5/12/2014,5/27/2014
Card1037,5/13/2014,6/12/2014,6/27/2014
Card1037,6/13/2014,7/12/2014,7/27/2014
Card1037,7/13/2014,8/12/2014,8/27/2014
Card1037,8/13/2014,9/12/2014,9/27/2014
Card1038,3/13/2014,4/12/2014,4/27/2014
Card1038,5/13/2014,6/12/2014,6/27/2014
Card1038,6/13/2014,7/12/2014,7/27/2014
Card1038,7/13/2014,8/12/2014,8/27/2014
Card1038,8/13/2014,9/12/2014,9/27/2014
Card1039,2/10/2014,3/12/2014,3/27/2014
Card1039,3/13/2014,4/12/2014,4/27/2014
Card1039,4/13/2014,5/12/2014,5/27/2014
Card1039,5/13/2014,6/12/2014,6/27/2014
Card1039,6/13/2014,7/12/2014,7/27/2014
Card1039,7/13/2014,8/12/2014,8/27/2014
Card1039,8/13/2014,9/12/2014,9/27/2014
Card1040,2/10/2014,3/12/2014,3/27/2014
Card1040,3/13/2014,4/12/2014,4/27/2014
Card1040,4/13/2014,5/12/2014,5/27/2014
Card1040,5/13/2014,6/12/2014,6/27/2014
Card1040,6/13/2014,7/12/2014,7/27/2014
Card1041,5/13/2014,6/12/2014,6/27/2014
Card1041,6/13/2014,7/12/2014,7/27/2014
Card1041,7/13/2014,8/12/2014,8/27/2014
Card1041,8/13/2014,9/12/2014,9/27/2014
Card1042,2/10/2014,3/12/2014,3/27/2014
Card1042,3/13/2014,4/12/2014,4/27/2014
Card1042,4/13/2014,5/12/2014,5/27/2014
Card1042,5/13/2014,6/12/2014,6/27/2014
Card1042,6/13/2014,7/12/2014,7/27/2014
Card1043,2/10/2014,3/12/2014,3/27/2014
Card1043,3/13/2014,4/12/2014,4/27/2014
Card1043,4/13/2014,5/12/2014,5/27/2014
Card1043,5/13/2014,6/12/2014,6/27/2014
Card1043,6/13/2014,7/12/2014,7/27/2014
Card1043,7/13/2014,8/12/2014,8/27/2014
Card1043,8/13/2014,9/12/2014,9/27/2014
Card1044,2/10/2014,3/12/2014,3/27/2014
Card1044,3/13/2014,4/12/2014,4/27/2014
Card1044,4/13/2014,5/12/2014,5/27/2014
Card1044,5/13/2014,6/12/2014,6/27/2014
Card1044,6/13/2014,7/12/2014,7/27/2014
Card1044,7/13/2014,8/12/2014,8/27/2014
Card1044,8/13/2014,9/12/2014,9/27/2014
Card1045,2/10/2014,3/12/2014,3/27/2014
Card1045,3/13/2014,4/12/2014,4/27/2014
Card1045,4/13/2014,5/12/2014,5/27/2014
Card1045,5/13/2014,6/12/2014,6/27/2014
Card1045,6/13/2014,7/12/2014,7/27/2014
Card1045,7/13/2014,8/12/2014,8/27/2014
Card1045,8/13/2014,9/12/2014,9/27/2014
Card1046,2/10/2014,3/12/2014,3/27/2014
Card1046,3/13/2014,4/12/2014,4/27/2014
Card1046,4/13/2014,5/12/2014,5/27/2014
Card1046,5/13/2014,6/12/2014,6/27/2014
Card1046,6/13/2014,7/12/2014,7/27/2014
Card1046,7/13/2014,8/12/2014,8/27/2014
Card1046,8/13/2014,9/12/2014,9/27/2014
Card1047,2/10/2014,3/12/2014,3/27/2014
Card1047,3/13/2014,4/12/2014,4/27/2014
Card1047,4/13/2014,5/12/2014,5/27/2014
Card1048,4/13/2014,5/12/2014,5/27/2014
Card1048,5/13/2014,6/12/2014,6/27/2014
Card1048,6/13/2014,7/12/2014,7/27/2014
Card1048,7/13/2014,8/12/2014,8/27/2014
Card1048,8/13/2014,9/12/2014,9/27/2014
Card1049,4/13/2014,5/12/2014,5/27/2014
Card1049,5/13/2014,6/12/2014,6/27/2014
Card1049,6/13/2014,7/12/2014,7/27/2014
Card1049,7/13/2014,8/12/2014,8/27/2014
Card1049,8/13/2014,9/12/2014,9/27/2014
Card1050,5/13/2014,6/12/2014,6/27/2014
Card1050,6/13/2014,7/12/2014,7/27/2014
Card1050,7/13/2014,8/12/2014,8/27/2014
